barcodes,L2-3 IT CTX-1,L4-5 IT CTX,L5 IT CTX,L5 NP CTX,L5 PT CTX,L6 CT CTX,L6 IT CTX,L6b CTX,Lamp5,Sst,Vip
6800_41200,0.571033484249044,2.744959403293447e-5,2.7449594035774995e-5,2.744959403547772e-5,2.7449594035475514e-5,0.010122480684249117,0.0071126521363649355,0.4003018094746946,0.004056184517370582,0.004716162813320142,0.00254742774881683
6800_42000,0.4627623041917221,9.812323443563958e-5,9.81232343863598e-5,9.812323438641737e-5,9.812323438640758e-5,0.05196167043582595,0.12741042136393996,0.3295626802458468,0.02254777844713543,9.464446660591957e-4,0.004416207711875788
6800_42800,0.31167507419194995,5.571007977843727e-5,5.571007999114893e-5,5.571007999119404e-5,5.5710079991191724e-5,0.0032400368756685116,0.14815601769289155,0.37628880877846843,0.061734666836056155,0.09834278758445016,3.3976772076331767e-4
6800_43600,0.3479494827215572,1.771676104316494e-5,1.7716760829708325e-5,1.771676082945373e-5,1.7716760829717636e-5,0.04349787265524899,0.13304726029909397,0.38982593678066296,0.05250728672908461,0.02992265835634157,0.003178635414478727
6800_44400,0.48706281217381814,3.409028534271426e-7,3.4089995634826457e-7,3.408999564289889e-7,3.4089995621563573e-7,0.14924009618408182,0.09363361621152615,0.22943948357840946,0.033492850516954914,3.4089436474673057e-7,0.007129436838122431
6800_45200,2.122076204088926e-5,2.313907956512538e-6,2.313901511205228e-6,2.313901514524462e-6,3.171801161785641e-4,0.1327626159902976,0.010450205977655653,0.5087584674254115,0.3476787402144118,2.3139015089463746e-6,2.3139015128301003e-6
6800_46000,3.5800491295748824e-5,3.5800491204820636e-5,3.5800491236266165e-5,2.4034992436825997e-4,3.5800491219142446e-5,0.14478179009835876,3.5800491230646956e-5,0.8314091538453232,0.018438905034415375,3.580049127150916e-5,0.004914998150076206
7600_22000,2.76362194572235e-9,2.7635444991341424e-9,0.43936367444703833,0.025995138381420483,2.7636219428306397e-9,0.02326429265292983,2.7640101305652446e-9,0.18949617908956648,0.22334081657478358,2.7915595487059062e-9,0.0985398850079034
7600_23600,0.29034766546034585,7.520827062473095e-6,7.520826582702519e-6,8.007576304727806e-6,7.520826583163238e-6,0.02644241896843292,0.4562297150106802,0.17113475515271653,0.0512029669922603,8.340086938228759e-4,0.003777899665208232
7600_24400,0.189534160067909,3.598569342756179e-6,3.598569900744017e-6,3.5985699010044737e-6,3.5985699020481784e-6,0.0801052912488687,0.48477537177050267,0.22038539642231042,0.017339585389567796,0.005298827190001374,0.002546973631793421
7600_25200,4.0422404378008245e-5,4.042240433414913e-5,4.042240432587198e-5,1.0124138485632448e-4,4.042240437835906e-5,0.23990629091286025,0.05972739447800124,0.26355226776997687,0.14795045381657793,0.0013873892588839728,0.28721327276142705
7600_26000,2.0695613128552808e-4,2.0695613612800023e-4,2.0695613610439723e-4,0.35147804524948456,2.0695613585611255e-4,0.04215548989720917,2.069561360749387e-4,0.2802260267483968,2.0695613423340375e-4,0.29371538646056783,0.03118331483465922
7600_27600,3.371767021285253e-4,3.37176697372575e-4,3.3717670190107276e-4,3.371767021265804e-4,3.3717669851273416e-4,3.371767031064616e-4,3.3717669581170536e-4,0.93467416082922,0.03504879450696582,3.37176680129719e-4,0.027579631082725067
7600_28400,1.8524762624313808e-5,1.852476265493466e-5,1.852476262329342e-5,8.291591202529088e-5,1.8524762623917776e-5,0.06865505497880824,1.852476262434693e-5,0.903901943515292,0.024731359760772682,1.852476262117494e-5,0.0025175772573298137
7600_29200,7.558777205024664e-5,7.558777241111081e-5,7.558777205031844e-5,8.929428362764394e-5,7.558777201341697e-5,0.05498529152834267,7.558777204946923e-5,0.8819012889013632,0.04931198715752892,7.558777165997556e-5,0.013258611496902861
7600_30000,0.03664974524289233,4.721124202629002e-5,4.721124196386591e-5,4.721124181286065e-5,4.721124196425279e-5,0.2115437989390188,4.7211241963899504e-5,0.7231991522758836,0.022311808213213675,4.721124200809406e-5,0.006012227877252396
7600_30800,0.16619260710237005,7.205882091258313e-6,7.205881251969826e-6,1.3976929494761839e-5,7.2058813714356445e-6,0.5632332639266358,7.2058812513950085e-6,0.24160929653227914,0.02351670338973973,7.205886117060293e-6,0.005398122707397751
7600_31600,0.013478645897197704,1.538857218987986e-5,1.5388573988696172e-5,1.53885739902845e-5,1.5388573990224795e-5,0.19155736319715966,0.2079348795309909,0.5011187529477511,0.06010395567780607,0.02273588085857938,0.0030089675963561667
7600_32400,0.0805855109115731,8.878032591591839e-6,8.878032299839908e-6,8.878032297974257e-6,8.87803229799131e-6,0.22656353056822645,0.050603983767141716,0.4933093853808576,0.1474917368695068,8.87803230845245e-6,0.0014014623408984245
7600_33200,1.474633516275797e-4,1.474633516062155e-4,1.474633516275824e-4,0.020937679036686883,1.4746335163010277e-4,0.027706422236526942,0.2135307450617646,0.7053768528417325,0.030154735390273694,1.4746335143985627e-4,0.0015562486750840738
7600_34000,0.27060731851447883,4.261572973037624e-5,4.261572973890517e-5,5.5185022859881476e-5,0.0016605207501331684,0.05550974787595497,0.2013011532927431,0.3252646447008975,0.14454368824518837,5.152383088246035e-4,4.572718294503319e-4
7600_34800,0.2522100170341043,2.4461615522539545e-9,2.4461964008888475e-9,2.4461965548443004e-9,0.033086852516550184,0.030248757335972893,0.043963739107772744,0.6175952776364219,0.019963628355173936,2.4461965483114773e-9,0.0029317182292530374
7600_35600,0.14486740944080362,5.1827760598841786e-5,5.182776059086004e-5,5.1827760590868516e-5,5.406672465054265e-4,0.0038803765306762153,0.09897572576785925,0.5021206612316861,0.22220608398817682,0.02574317125138691,0.0015104212611252055
7600_36400,0.1423293699192076,5.5360633870035425e-5,5.536063387158711e-5,5.536063387159916e-5,0.09807642612952736,0.047520223581258424,5.5360633871835234e-5,0.6595457174404942,0.049174641158510106,5.536063386353346e-5,0.0030768186016535796
7600_37200,9.012117309373786e-5,9.012117309299815e-5,0.08600203275064547,9.01211730908746e-5,0.08936492087605048,0.19560072469873205,0.05475364504333221,0.5114302946788208,0.059164981461440516,0.0016736407271905351,0.0017393962445104586
7600_38000,0.06803486586332448,0.1841798989554678,0.07276133980692932,0.005668132179450845,1.7091164904415028e-4,0.027416852439134925,0.04275018192279774,0.5672840691477362,0.02499917734492607,1.7026971958844454e-4,0.006564300971599992
7600_38800,0.09024813026844773,0.08670971338096599,3.4578608603815875e-4,3.457860860424055e-4,3.457860860424052e-4,0.15964428273306835,0.23176993074933547,0.30256325671753154,0.042893040949719775,0.07954662440676866,0.005587662536039436
7600_39600,0.3601818588393203,0.09231662758146132,8.058479274197962e-5,8.058479274284615e-5,8.05847927422142e-5,0.052601293689061045,0.10811657803366864,0.36995842489836056,0.012805537864628957,8.058479262933418e-5,0.0036973399226428484
7600_40400,0.5049870073736853,5.289686702487657e-5,0.06024607454460314,0.003925198428885028,5.2896867026033654e-5,0.08937707695659065,2.9293084542467444e-4,0.2946630464683984,0.04077223703241613,0.005577737748757941,5.2896867187841064e-5
7600_41200,0.21870617463528302,1.5178165210091634e-4,1.5178165211293798e-4,1.5178165211293437e-4,0.03843226340507781,0.049545043437968096,0.22965558143214007,0.2853786643661573,1.5178165208832748e-4,0.11593338090681371,0.0617417652081448
7600_42000,0.4403549279394649,8.944469571737263e-5,8.944469570585908e-5,8.944469571692444e-5,8.944469571667864e-5,0.07350643362908858,0.2590396512776468,0.20892558273997022,0.014075724606291144,8.94446962143711e-5,0.0036504563284671613
7600_42800,0.3835619144468863,5.4600971899616965e-5,5.460097221366058e-5,5.460097221424126e-5,5.46009722140843e-5,0.04568466127603619,0.13294087735077412,0.3506906230263405,0.06732936468035582,0.019519554358548834,5.46009725165107e-5
7600_43600,0.3538230612323595,2.84944122795318e-5,2.849441206853679e-5,2.849441206835956e-5,2.8494412068458486e-5,0.06287696446829344,0.13765539599141027,0.2826085458451876,0.1592967293344832,2.821070905891773e-4,0.003343218389191912
7600_44400,0.520262774716581,2.4834564477464103e-5,2.4834564503616032e-05,2.483456450420342e-5,2.483456450408975e-5,0.011716533187235856,0.025436438760235658,0.42086613568334275,0.018142923483908675,2.4834564641757625e-5,0.0034510213460650255
7600_45200,7.22357207257957e-5,7.223570957004705e-5,7.223572074523185e-5,7.223572068559394e-5,7.223572069538185e-5,0.1479983467821779,0.03896000415535176,0.3017545596581333,0.5107814393704206,7.223572080415848e-5,7.223572069023879e-5
7600_46000,2.9104113840911932e-5,2.9104113919258695e-5,2.9104113920847173e-5,0.018822761922077227,2.9104113917504717e-5,2.1893370042173633e-4,2.91041139151886e-5,0.9658296344647052,0.012396225482843512,2.9104113449462472e-5,0.00255781974698924
8400_22800,0.1269652146451966,1.676650426250946e-5,1.6766504265764343e-5,1.6766504265762497e-5,1.6766504265758468e-5,0.04600622493557022,0.22739112272874773,0.5887561290901716,0.008958082343916639,1.6766504256730117e-5,0.0018393937350808486
8400_23600,0.3271100105346333,8.725818540627384e-6,8.725818534773778e-6,0.19464312251836957,8.725818534733546e-6,0.022230591419854135,0.2659971039679684,0.16796238389112808,0.021210194459717478,8.725818642486855e-6,8.116899340764661e-4
8400_24400,1.4853779027875123e-4,3.114238622077773e-5,3.114238559498581e-5,4.482642184042868e-5,3.11423855928999e-5,0.06475883326766882,0.48737167418527017,0.4204544928385876,0.022123663796649862,3.1142386868441024e-5,0.00497340215542734
8400_26800,5.394888163371155e-5,5.394888162207028e-5,5.39488816311526e-5,0.009064649918002507,5.394888163067959e-5,0.009731490282964283,5.394888162653837e-5,0.9587249547449628,0.02193445915751152,5.394888163947968e-5,2.207526067752102e-4
8400_27600,7.167180026439548e-5,7.167180024292814e-5,7.167180027141076e-5,0.004596513018826004,7.167180026865497e-5,0.06161194880823537,7.167180027194361e-5,0.8500215545985677,0.06716055939501328,7.167180041948274e-5,0.016179393377618864
8400_28400,7.571377812236317e-5,7.57137783269338e-5,7.571377828453415e-5,0.005585661407670092,7.571377828171463e-5,0.05287709269890317,7.571377814798684e-5,0.8980900871278136,0.02926371628870936,7.571377836336829e-5,0.013729159807376894
8400_29200,0.002742974397436312,4.319921652502821e-5,4.319922374973828e-5,4.3199223749151054e-5,4.3199223749127086e-5,0.25069648369744063,0.0014828435435400417,0.6817055455435526,0.05343443631450244,4.3199231850549025e-5,0.009721720383904528
8400_30000,0.13805434512656156,7.057672306816786e-5,7.057672309394171e-5,7.057672309387315e-5,7.057672309387451e-5,8.793823471059563e-4,0.19458039080166084,0.6446582820056678,0.01965037584026807,7.057672315285433e-5,0.0018243402632331543
8400_30800,0.13006498511109432,9.572743978542122e-5,9.572744041734078e-5,1.3936510683291843e-4,9.572744041766768e-5,0.0490387337090568,0.13373370484050626,0.6615871831020119,0.020815377423661987,9.572744024084276e-5,0.0042377409459744275
8400_31600,9.312580642164471e-6,4.897119127432283e-6,4.897118274381303e-6,8.472134576858827e-6,4.8971182740893045e-6,0.30637023203365443,0.0771401787471616,0.5836137615522025,0.027987360840128764,4.897116717112128e-6,0.004851093639240614
8400_32400,0.14265730646119715,2.1671386658857506e-5,9.917642717393826e-5,2.1671386668932766e-5,2.1671386668990985e-5,0.07318754181419264,0.14481679235075023,0.5953509865037752,0.038786583409880664,4.8012254104125133e-4,0.004556476331992136
8400_33200,0.2563200401798557,1.6569116740465697e-5,1.6569116745597846e-5,2.5993792407179078e-5,5.291946450913693e-4,0.02474047002027844,0.01932838447663964,0.584186427731707,7.148118386127428e-4,0.11128738210545537,0.002834156976466369
8400_34000,2.575156433381359e-5,2.575156434685864e-5,2.5751564333838775e-5,8.939878216565953e-5,0.015626214626758325,0.023457224274738644,0.14677377000580033,0.7268134516374376,0.08636386512062952,2.575156548502713e-5,7.730692939702971e-4
8400_34800,4.72694157880848e-5,4.726941579191047e-5,0.14930867380439067,0.03929532205641957,0.5396419335843121,0.045475731396755065,0.07824940251087628,0.12898405695653353,0.015529809688667764,0.0011446356505850448,0.0022758955198800656
8400_35600,0.06312328842565659,1.4328724937111387e-5,1.4328724933876934e-5,1.4328724933908823e-5,0.4440814528971861,0.05723623775282003,0.10188936038309375,0.2234026513712508,0.09299691018263519,0.014023618402895437,0.003203494409657456
8400_36400,0.08551925763589092,6.4118097517714e-5,0.01497536066796427,0.007061131195494601,2.4022489902782512e-4,0.07334572495270049,0.10300775933987583,0.5793393576657435,0.12584671406964107,0.009861620123827368,7.387313523164597e-4
8400_37200,0.033593270306646175,2.8068976006525768e-5,2.1444630056965833e-4,0.19650453519745775,0.018169961870223184,0.06208822051950869,0.27123890809755724,0.2322217124704677,0.18275181500442877,2.8068976022932048e-5,0.003160992281111089
8400_38000,0.07149392233596424,0.10200818895650743,2.2337885583234416e-4,0.06720233516039809,2.233788558323449e-4,0.13606297441318552,0.04391027142854241,0.4154363911825463,0.1559825223490454,0.0023743522801063766,0.0050822841820394055
8400_38800,0.04415704623130453,0.010129546306752824,0.05860994089889516,1.7004199624266673e-5,0.1323857562344689,0.3022732004454669,0.07760499928945036,0.3402926732215738,0.030171214990882017,1.700419960761522e-5,0.004341613981973462
8400_39600,0.3534552927221185,2.2132995522586627e-4,0.17186149263717398,0.04555864220122575,2.2132995522579195e-4,0.10211739275626106,0.013364606690582101,0.28455341854234506,0.024837855207295857,2.213299554948804e-4,0.0035873093770511966
8400_40400,0.2731300546074832,1.7867205157217256e-4,1.7867205158405005e-4,0.04948643435877936,1.786720515840558e-4,0.05597989655914316,0.2538996512898776,0.24031186970389481,0.0795724504755721,0.046497576598678494,5.860502518309743e-4
8400_41200,0.5585961999172178,1.4333742936596149e-4,1.4333742935915858e-4,1.433374293508327e-4,1.4333742936227693e-4,0.11884016429603192,0.12569904126581352,0.17282669198796488,0.013952776567970808,1.433374292542815e-4,0.009368438818308436
8400_42000,0.37391955066633303,5.1163398445920285e-5,5.116339841592143e-5,2.1923590720719874e-4,5.1163398415879035e-5,0.018980999202956823,0.28171762841021186,0.29719615040877556,0.024182244224493565,5.1163398438521825e-5,0.003579537586305723
8400_42800,0.3563175297352824,9.340723803991818e-5,9.340723801054936e-5,1.22537827185558e-4,9.340723801024229e-5,9.340723800301321e-5,0.3165641835736329,0.31084315099228244,0.015177499390693633,9.340723801663336e-5,5.08062290842689e-4
8400_43600,0.40525435153580613,2.7576688667052295e-8,2.7576738690486246e-8,9.825977785982379e-8,2.7576737899359117e-8,0.04396448747408936,0.12599365483646466,0.3592462890969271,0.06540111637072099,2.7576737690799922e-8,1.3989211931118996e-4
8400_44400,7.730686835878853e-5,7.73068684318481e-5,7.730686835873172e-5,7.730686835880475e-5,7.730686835901805e-5,0.08211526944908566,7.73068682730064e-5,0.7644640209841398,0.15280225462008748,7.730686837785333e-5,7.730686816903422e-5
8400_45200,3.680493908913767e-5,3.6804939111434554e-5,3.680493908698839e-5,3.680493908909062e-5,3.6804939088565376e-5,4.3039730425707934e-5,0.008405462011358519,0.9794849968806824,0.009764097564254047,3.680493921449117e-5,0.0020815741785997345
8400_46000,3.8272198831629384e-7,1.4954207772693368e-4,6.673134452163015e-5,0.5476454377084918,3.8272207597638164e-7,2.153315182367145e-5,3.827220452940127e-7,0.44103623028113736,0.009443740225700898,3.8272251554794063e-7,0.0016352543219725997
8400_46800,1.4027182597479061e-5,5.789920106996795e-4,0.005567791634416507,1.4027182583540836e-5,1.402718258319852e-5,0.01036164425592281,0.014048838026885486,0.8961609530225674,0.05195759484481728,0.016391657262310816,0.00489044739461598
9200_21200,1.356881687330118e-4,1.3568816856232205e-4,1.3568816877679256e-4,0.014851074019691659,1.3568816830634417e-4,0.08695634822127027,1.3568816876883373e-4,0.49437006101097575,0.17841717624730719,0.00861909020414129,0.21610780945346653
9200_22000,0.04368263845098443,3.3444619519764306e-7,1.9102830079454833e-5,2.878535535259235e-5,3.3444745872324154e-7,0.21563240727563557,0.1058065450665315,0.5023694820289373,3.344472558795902e-7,0.12264086335944205,0.009819172292127344
9200_22800,0.19368140886713808,2.9898481502858087e-5,2.98984817269276e-5,3.402155213407226e-5,2.9898481726674925e-5,0.10165460786775733,0.2936681537551966,0.3831881205721022,0.025132026770356725,2.9898481604894803e-5,0.002522066688753452
9200_23600,3.22362987600824e-5,3.22362986565195e-5,3.223629878690216e-5,6.89266807200404e-4,3.223629878311572e-5,0.11508229400404317,0.008438771397270233,0.6354266398583003,0.0041782569666106075,0.2345995617603278,0.0014562640112605932
9200_24400,8.758317558145303e-8,1.1646605144904657e-6,8.758321182614744e-8,5.697147679041615e-4,8.758650635256599e-8,1.3388073283348142e-6,0.2813032779072463,0.4440417041604,8.758316290699824e-8,0.20814655778499605,0.06593589157555409
9200_26000,9.874771917541582e-5,9.874771865687775e-5,9.874771943269508e-5,9.874771722965499e-5,9.874771909180414e-5,0.0537547243346409,9.874771919127692e-5,0.8953086810817352,0.044459690810878486,9.874771635845607e-5,0.005785669743609212
9200_26800,3.861767531686845e-5,3.861767530129139e-5,3.861767531772302e-5,0.0024515661427892224,3.8617675316523866e-5,0.015272999726745045,3.8617675318826135e-5,0.9574850303787948,0.012283785962526553,0.004314386183665971,0.00799914322890731
9200_27600,8.57358189077073e-5,8.57358188853582e-5,8.573581892300222e-5,1.9917195828873563e-4,8.573581891894533e-5,0.023811980546968745,8.573581900520433e-5,0.8971388318827773,0.07200441330781368,8.573581916546194e-5,0.006331187390345644
9200_28400,3.8660312079168666e-5,3.86603120741594e-5,3.86603120786364e-5,5.206051394548411e-5,0.007886815310373732,0.04387887016876394,3.86603120832071e-5,0.9292568537142827,0.01427883146897132,3.8660312295925095e-5,0.004453267263051751
9200_29200,0.09395003880993753,2.0817700765167944e-5,2.0817701465927185e-5,2.081770146626643e-5,2.0817701466618767e-5,0.11245733854569566,2.0817701466656826e-5,0.7649710178260913,0.024418125251200583,2.0817702971682862e-5,0.004078573357472547
9200_30000,0.10369604912192434,4.750616423216596e-6,4.7506178775263965e-6,4.750617877675566e-6,4.750617877770641e-6,0.2707476736693911,0.09797993840302009,0.5051685783609371,0.01824151858106325,4.7506187398653045e-6,0.00414248877486813
9200_30800,0.15728683342483085,7.892581009665028e-6,7.892580896693503e-6,7.892580896700901e-6,2.116633274952815e-5,0.18786062937122075,0.2054601117949252,0.42886314314420415,0.019338919604681815,7.892580889131962e-6,0.0011376260036955813
9200_31600,0.16444645417677242,1.7450836016317907e-4,1.745083600982228e-4,0.008908654319500072,1.7450836009822845e-4,0.056718839306674394,0.22051458457678827,0.48953279659673776,0.012308672769898691,0.044904718286160904,0.002141754887107574
9200_32400,5.7847762876030634e-5,5.12150852285933e-5,5.12150857802718e-5,5.121508605710474e-5,5.121508605817305e-5,0.06427366338797749,0.309559438857569,0.5781922751915237,0.037539291093453865,5.121508611150328e-5,0.010121408277364402
9200_33200,0.11816627141445471,2.4290397855501914e-5,2.4290397779706522e-5,2.4290397779701955e-5,1.6623602592193138e-4,2.429039777969256e-5,0.11529678029982811,0.5734665584589455,0.19275841141409047,2.4290397823938315e-5,2.4290397740712137e-5
9200_34000,6.70721323168112e-5,6.707213212377965e-5,6.7072132315884e-5,6.707213236386238e-5,0.874613142299369,0.04542371915281578,0.020000735979211846,0.049009587469931115,0.0058940383039911455,6.707213144152631e-5,0.004723416134119153
9200_34800,6.14055541950676e-5,6.140555422519867e-5,6.140555419489192e-5,6.140555419473699e-5,0.5505596742099403,0.004246096654876193,6.140555419466923e-5,0.42283606873556584,0.02009310639921595,6.140555418622592e-5,0.001896620675210907
9200_35600,0.15931463166619014,3.956729566868261e-5,3.956729568967128e-5,8.596937410651506e-4,3.9567295689679775e-5,3.956729568967478e-5,0.24643279936144052,0.37869221991935764,0.2091149199608005,0.004119393503973753,0.001308072664434571
9200_36400,0.08008001301738363,0.04092296613059857,1.4897696832487644e-4,1.489769683316235e-4,1.4897696833164929e-4,0.06200296413576582,0.23301841715591382,0.40486449955592757,0.01108615434091166,0.16675887348010865,8.19181278402063e-4
9200_37200,0.3285377943116575,0.02528238164524394,0.02857239409118296,0.07233234406140233,1.0900760148033236e-5,0.15242969346543955,0.00743098884787432,0.3235609927226111,0.057655323135665466,1.0900759408982932e-5,0.004176286199365997
9200_38000,0.2798919911513054,0.03739528143525032,0.09911523541672765,1.468723455254225e-4,1.4687234551805e-4,0.16888572186310993,1.468723455183623e-4,0.3706782266359316,0.03745391295408889,1.4687234562605782e-4,0.00599214116139825
9200_38800,0.31419030177871915,4.4175757994484186e-5,4.41757579944404e-5,0.043114899023221166,4.417575799440816e-5,0.029552064079614866,0.31742529429750577,0.27896190948696376,0.014655072895596439,4.417575801574848e-5,0.0019237554063799864
9200_39600,0.40801532199275004,0.015922020826571782,0.025727142672472014,9.218400401313483e-5,9.218400401305615e-5,9.218400401309274e-5,0.12456976610256486,0.39925890368549577,0.02400301078246685,9.218400397990366e-5,0.0021350979216595758
9200_40400,0.10862053020640376,1.241273811366222e-6,1.2412738113366393e-6,1.2412736729927881e-6,0.36655901391763396,0.04031794179755362,0.23264555916997862,0.16771852968964507,0.031496904483942906,1.2412435889711053e-6,0.052636555669957355
9200_41200,0.4938892600285424,5.036526010635007e-7,5.036526010350909e-7,5.036526010146214e-7,5.036526010237981e-7,5.036524258484774e-7,0.49276323091110924,1.5338767884875095e-4,0.009433580026015935,5.036541167996764e-7,0.003757519438537046
9200_42000,0.4825036202759989,3.1203421034710765e-6,3.1203422090663126e-6,3.120342210632185e-6,3.1203422106875413e-6,0.011474683723579925,0.11237634501106632,0.3755976092693008,0.014903260183735141,3.1203422106607768e-6,0.0031288798253745064
9200_42800,0.2728324302935708,3.4659882130699204e-5,3.4659882854160344e-5,3.465988285441669e-5,3.465988285431382e-5,0.12839629504637742,0.09044791507832672,0.3655876620853649,0.13233312617368245,0.010229271909149932,3.465988283401983e-5
9200_43600,0.34101606490674896,1.254833389957022e-5,1.2548336127524263e-5,1.2548336127369596e-5,1.2548336127498789e-5,0.11083301073548658,0.2935950162901766,0.1749152757642912,0.05985143565751558,0.008389641598818052,0.011349361704680956
9200_44400,2.383870617476019e-5,2.3838706182564808e-5,2.3838706196459693e-5,0.0013295067330738803,2.3838706195342297e-5,0.027652927044821377,2.383870619772428e-5,0.8329652904509152,0.12921872813987378,0.008349270178959818,3.6508392140913447e-4
9200_45200,4.9170382519916626e-5,4.917038097665649e-5,4.917038253979722e-5,5.233088931032737e-5,4.917038215785801e-5,0.02579636226051422,4.917038253979853e-5,0.9499236897460921,0.017793698571347084,4.917038422387214e-5,0.006138896237778293
9200_46800,2.203399660100986e-5,2.2033996660307782e-5,0.008952477641834282,2.203399667492487e-5,2.2033996669041762e-5,2.2033996566270987e-5,0.008265755824394878,0.9240343189597012,0.04932471975171475,2.2033996658897367e-5,0.009290523842524193
10000_21200,3.220102056358159e-5,3.220102056844903e-5,3.220102056208685e-5,3.2201020562765993e-5,3.220102056284591e-5,0.20823737550333113,0.1819725016683703,0.575635116977956,0.02935780431602343,3.2201020247151604e-5,0.004603995411252216
10000_22000,5.014356101782711e-5,5.0143560953746044e-5,8.008590000445275e-5,0.0013237250242255783,5.014356101762674e-5,0.010858169074675952,0.43697339717460837,0.5174374523046237,0.02993619940119889,5.014356101054534e-5,0.0031903968766633204
10000_22800,1.1008348001995808e-5,1.1008348180374427e-5,1.1008348002202645e-5,1.3221814711824013e-5,1.1008348013948517e-5,0.23844881562445241,0.1434604686127865,0.5742080295647666,0.03049270713257724,1.1008347999835917e-5,0.01332171551050698
10000_25200,1.7220887283981128e-4,1.7220887310884082e-4,1.7220887278468708e-4,0.0013498128741669126,1.72208872708093e-4,0.009020245410625509,1.7220887278599173e-4,0.4656615219862514,1.7220887278662263e-4,0.5208547380554465,0.002080428436495596
10000_26000,2.887062285885382e-5,2.8870622839312694e-5,2.887062282843104e-5,0.018205591276443025,2.887062282883606e-5,0.030028835488297333,2.8870622826503963e-5,0.930423897730337,0.01715339264883896,0.0012614372877010013,0.002782492454200915
10000_26800,1.1026021446469898e-4,0.0023198614334742703,1.1026021447094714e-4,1.10260214506415e-4,1.1026021446887296e-4,0.1000177827142937,1.1026021447726106e-4,0.7820627218570646,0.08436143743220648,0.005488350243331464,0.025198545247241223
10000_27600,0.056852772491990916,7.052748364466523e-5,7.05274836150266e-5,7.05274835916427e-5,7.052748361576444e-5,0.14697406965777723,7.052748361571677e-5,0.7558637567551331,0.03302394131155232,7.052748444930123e-5,0.0068622948810143315
10000_28400,1.7999339893082814e-5,1.799933944169699e-5,1.7999339894570424e-5,3.395049365358854e-5,1.7999339893155273e-5,0.010031253462585777,1.7999339892989857e-5,0.954087533402842,0.03263203775718388,1.7999339893183777e-5,0.0031072288448258946
10000_29200,0.18787346013620476,1.0773187023848416e-5,1.0773186774897904e-5,1.0773186774865639e-5,1.6431033019043482e-5,0.3626558674466145,0.07058327316615581,0.3597213494735853,0.01691032343636491,1.0773185752872971e-5,0.00219620256172897
10000_30000,0.1343157819383306,3.146467980303852e-5,3.1464679855037835e-5,5.659892922863067e-5,7.76589276017244e-5,3.9815899150330884e-4,0.11016566958862417,0.6806292770833567,0.07096520377072911,0.0032972567309008916,3.1464680066686114e-5
10000_30800,0.21668635981967754,1.4613716084335314e-5,1.4613715262709416e-5,1.461371526494552e-5,1.4613715264932009e-5,0.05245474583309453,0.01112525455661707,0.5347592111994194,0.1848867462987888,1.4613715259617578e-5,1.4613715266078927e-5
10000_31600,4.03259447010858e-7,4.0325945494689427e-7,4.0325942884182636e-7,0.01093016291653404,4.032594475102061e-7,0.06666786130862633,0.4873192381779247,0.3882610268353131,0.04030863022124195,4.032594471202534e-7,0.006511064243134469
10000_32400,0.1463252990537483,4.95834657458049e-5,2.2412419034786624e-4,4.9583465711187736e-5,1.4099560769123803e-4,0.0171417730280586,0.08117066608503022,0.6700357664051906,0.0032337899148079706,0.08032078396113364,0.001307634822534517
10000_33200,0.24836435188004424,1.6312098808056581e-6,1.6312098823057702e-6,1.6312098823041988e-6,0.13234339432717884,0.02902233333925045,1.6312098826726215e-6,0.5537866053465644,0.03590607705859622,1.6312098826771018e-6,5.690819989548519e-4
10000_34000,0.36059236591856064,3.423649236790575e-5,3.423649223067921e-5,3.4236492230674944e-5,0.09365201194567495,3.4236492232695795e-5,3.423649223169968e-5,0.40614357149465524,0.12507954681449157,0.014327084874029096,3.4236491295052725e-5
10000_34800,0.025550701046114992,2.7938900656036506e-5,5.375952582379666e-5,2.793890066969161e-5,0.003607514141965039,5.5877918998639754e-5,0.2214641690399397,0.7180243243876518,0.02817380455212571,2.7938900658651317e-5,0.002986032685395812
10000_35600,0.0357874849360877,1.3572965129730457e-4,1.357296512965388e-4,0.023092394260044318,1.3572965129654595e-4,0.11023395045141295,0.17319477796258767,0.47024549747059685,0.1565097446600052,0.028217077849455555,0.0023118834559192336
10000_36400,0.21027507994167105,0.06334602165133531,0.01904118261700535,8.717402900364817e-5,8.717402900363332e-5,0.01866131445846751,0.03265699436473297,0.5915224589151784,0.05718146929813788,0.0037613051544070387,0.00337982554105731
10000_37200,0.2583621263374557,0.08298525074292588,6.757697299497724e-5,0.032366500543297476,6.757697299496246e-5,0.19905471019596535,6.800509563110167e-4,0.39089556964867045,0.028419919412628832,6.757697299071154e-5,0.0070331412437646765
10000_38000,0.36448550935251933,0.03033612671477678,0.057703444627814245,9.462199964213738e-5,9.462199964213853e-5,0.02529537105828039,9.462199964213854e-5,0.4835054690294098,0.035250236848062645,9.462199966444348e-5,0.0030453543705459014
10000_38800,0.4626699983874153,0.025604652977368348,0.009231726721871402,3.302925238616346e-4,3.302925237955534e-4,0.09315394754716144,3.3029252379554886e-4,0.29653251115027357,3.3029252380773887e-4,0.10437657386650227,0.0071094192541471075
10000_39600,0.6367330173178577,0.01656188160122401,5.318844216689938e-5,5.318844216916789e-5,5.318844216838298e-5,0.04442654262717068,0.03507202437085354,0.24908473715725232,0.017855854715455224,5.318844218294667e-5,5.3188441499042816e-5
